class_code,college_name,department_name,course_name,professor,class_time,class_type
MCC2003-41,정보통신대학,소재부품융합공학과,"기초화공계산
Introduction to CalculationinChemicalEngineering",채희엽,"월09:00-10:15【61304A】,수10:30-11:45【61304A】",일반수업
MCC2004-41,정보통신대학,소재부품융합공학과,"융합기계공학개론
Introduction to Mechanical Engineering",이원영,"월12:00-13:15【61304A】,수13:30-14:45【61304A】",일반수업
MCC2005-41,정보통신대학,소재부품융합공학과,"재료공학개론1
Introduction of Materials Engineering 1",양철웅,"월10:30-11:45【61304A】,수09:00-10:15【61304A】",일반수업
MCC3001-41,정보통신대학,소재부품융합공학과,"공업물리화학입문
Introduction to Applied Physical Chemistry",김태일,"금18:00-19:15【61352】,금19:30-20:45【61352】",일반수업
MCC3002-41,정보통신대학,소재부품융합공학과,"열유체역학개론
Introduction to Thermo & Fluid dynamics",박문수,"월13:30-14:45【61352】,수12:00-13:15【61352】",일반수업
MCC3004-41,정보통신대학,소재부품융합공학과,"재료첨단분석법
UnderstandingofMaterialsCharacterization",원병묵,"월12:00-13:15【61352】,수13:30-14:45【61352】",일반수업
MCC3006-41,정보통신대학,소재부품융합공학과,"전자전기공학실험
Electronics and Electrical Circuits Laboratory",유관호,"금09:00-09:50【22202】,금10:00-10:50【22202】,금11:00-11:50【22202】,토09:00-09:50【61352】",일반수업
MCC2002-41,정보통신대학,소재부품융합공학과,"기초전기자기학
Introduction to Electrodynamics",송봉식,"월16:30-17:45【61304A】,수15:00-16:15【61304A】",일반수업
MCC2003-41,정보통신대학,소재부품융합공학과,"기초화공계산
Introduction to CalculationinChemicalEngineering",채희엽,"월09:00-10:15【61304A】,수10:30-11:45【61304A】",일반수업
MCC2004-41,정보통신대학,소재부품융합공학과,"융합기계공학개론
Introduction to Mechanical Engineering",이원영,"월12:00-13:15【61304A】,수13:30-14:45【61304A】",일반수업
MCC2005-41,정보통신대학,소재부품융합공학과,"재료공학개론1
Introduction of Materials Engineering 1",양철웅,"월10:30-11:45【61304A】,수09:00-10:15【61304A】",일반수업
MCC3001-41,정보통신대학,소재부품융합공학과,"공업물리화학입문
Introduction to Applied Physical Chemistry",김태일,"금18:00-19:15【61352】,금19:30-20:45【61352】",일반수업
MCC3002-41,정보통신대학,소재부품융합공학과,"열유체역학개론
Introduction to Thermo & Fluid dynamics",박문수,"월13:30-14:45【61352】,수12:00-13:15【61352】",일반수업
MCC3004-41,정보통신대학,소재부품융합공학과,"재료첨단분석법
UnderstandingofMaterialsCharacterization",원병묵,"월12:00-13:15【61352】,수13:30-14:45【61352】",일반수업
MCC3006-41,정보통신대학,소재부품융합공학과,"전자전기공학실험
Electronics and Electrical Circuits Laboratory",유관호,"금09:00-09:50【22202】,금10:00-10:50【22202】,금11:00-11:50【22202】,토09:00-09:50【61352】",일반수업
MCC2002-41,정보통신대학,소재부품융합공학과,"기초전기자기학
Introduction to Electrodynamics",송봉식,"월16:30-17:45【61304A】,수15:00-16:15【61304A】",일반수업
MCC2003-41,정보통신대학,소재부품융합공학과,"기초화공계산
Introduction to CalculationinChemicalEngineering",채희엽,"월09:00-10:15【61304A】,수10:30-11:45【61304A】",일반수업
MCC2004-41,정보통신대학,소재부품융합공학과,"융합기계공학개론
Introduction to Mechanical Engineering",이원영,"월12:00-13:15【61304A】,수13:30-14:45【61304A】",일반수업
MCC2005-41,정보통신대학,소재부품융합공학과,"재료공학개론1
Introduction of Materials Engineering 1",양철웅,"월10:30-11:45【61304A】,수09:00-10:15【61304A】",일반수업
MCC3001-41,정보통신대학,소재부품융합공학과,"공업물리화학입문
Introduction to Applied Physical Chemistry",김태일,"금18:00-19:15【61352】,금19:30-20:45【61352】",일반수업
MCC3002-41,정보통신대학,소재부품융합공학과,"열유체역학개론
Introduction to Thermo & Fluid dynamics",박문수,"월13:30-14:45【61352】,수12:00-13:15【61352】",일반수업
MCC3004-41,정보통신대학,소재부품융합공학과,"재료첨단분석법
UnderstandingofMaterialsCharacterization",원병묵,"월12:00-13:15【61352】,수13:30-14:45【61352】",일반수업
MCC3006-41,정보통신대학,소재부품융합공학과,"전자전기공학실험
Electronics and Electrical Circuits Laboratory",유관호,"금09:00-09:50【22202】,금10:00-10:50【22202】,금11:00-11:50【22202】,토09:00-09:50【61352】",일반수업
MCC2002-41,정보통신대학,소재부품융합공학과,"기초전기자기학
Introduction to Electrodynamics",송봉식,"월16:30-17:45【61304A】,수15:00-16:15【61304A】",일반수업
MCC2003-41,정보통신대학,소재부품융합공학과,"기초화공계산
Introduction to CalculationinChemicalEngineering",채희엽,"월09:00-10:15【61304A】,수10:30-11:45【61304A】",일반수업
MCC2004-41,정보통신대학,소재부품융합공학과,"융합기계공학개론
Introduction to Mechanical Engineering",이원영,"월12:00-13:15【61304A】,수13:30-14:45【61304A】",일반수업
MCC2005-41,정보통신대학,소재부품융합공학과,"재료공학개론1
Introduction of Materials Engineering 1",양철웅,"월10:30-11:45【61304A】,수09:00-10:15【61304A】",일반수업
MCC3001-41,정보통신대학,소재부품융합공학과,"공업물리화학입문
Introduction to Applied Physical Chemistry",김태일,"금18:00-19:15【61352】,금19:30-20:45【61352】",일반수업
MCC3002-41,정보통신대학,소재부품융합공학과,"열유체역학개론
Introduction to Thermo & Fluid dynamics",박문수,"월13:30-14:45【61352】,수12:00-13:15【61352】",일반수업
MCC3004-41,정보통신대학,소재부품융합공학과,"재료첨단분석법
UnderstandingofMaterialsCharacterization",원병묵,"월12:00-13:15【61352】,수13:30-14:45【61352】",일반수업
MCC3006-41,정보통신대학,소재부품융합공학과,"전자전기공학실험
Electronics and Electrical Circuits Laboratory",유관호,"금09:00-09:50【22202】,금10:00-10:50【22202】,금11:00-11:50【22202】,토09:00-09:50【61352】",일반수업
MCC2002-41,정보통신대학,소재부품융합공학과,"기초전기자기학
Introduction to Electrodynamics",송봉식,"월16:30-17:45【61304A】,수15:00-16:15【61304A】",일반수업
MCC2003-41,정보통신대학,소재부품융합공학과,"기초화공계산
Introduction to CalculationinChemicalEngineering",채희엽,"월09:00-10:15【61304A】,수10:30-11:45【61304A】",일반수업
MCC2004-41,정보통신대학,소재부품융합공학과,"융합기계공학개론
Introduction to Mechanical Engineering",이원영,"월12:00-13:15【61304A】,수13:30-14:45【61304A】",일반수업
MCC2005-41,정보통신대학,소재부품융합공학과,"재료공학개론1
Introduction of Materials Engineering 1",양철웅,"월10:30-11:45【61304A】,수09:00-10:15【61304A】",일반수업
MCC3001-41,정보통신대학,소재부품융합공학과,"공업물리화학입문
Introduction to Applied Physical Chemistry",김태일,"금18:00-19:15【61352】,금19:30-20:45【61352】",일반수업
AIM4003-41,정보통신대학,소프트웨어학과,"자연어처리개론
Natural Language Processing Fundamentals",정윤경,"월15:00-16:15【26223】,수16:30-17:45【26223】",일반수업
CSE3036-41,정보통신대학,소프트웨어학과,"컴퓨터공학세미나
Seminar in Computer Engineering",우홍욱,"월15:00-15:50【330110】,수17:00-17:50【330110】",국제어수업
EEE2008-41,정보통신대학,소프트웨어학과,"신호및시스템
Signals and Systems",정민영,"월09:00-10:15【21502】,수10:30-11:45【21502】",일반수업
EEE3011-41,정보통신대학,소프트웨어학과,"디지털신호처리
Digital Signal Processing",전병우,"화12:00-13:15【22211】,목13:30-14:45【22211】",국제어수업
EEE3032-41,정보통신대학,소프트웨어학과,"통신시스템
Communication Systems",김상효,"월12:00-13:15【21514】,수13:30-14:45【21514】",일반수업
EEE3049-41,정보통신대학,소프트웨어학과,"컴퓨터네트워크개론
Introduction to Computer Networks",신지태,"화15:00-16:15【21502】,목16:30-17:45【21502】",일반수업
EME2009-41,정보통신대학,소프트웨어학과,"동역학
Dynamics",구자춘,"월15:00-16:15【22319】,수16:30-17:45【22319】",일반수업
EME2009-42,정보통신대학,소프트웨어학과,"동역학
Dynamics",구자춘,"월16:30-17:45【22319】,수15:00-16:15【22319】",일반수업
EME3030-41,정보통신대학,소프트웨어학과,"Computer Aided Engineering
Computer Aided Engineering",김문기,"월10:30-11:45【22312】,수09:00-10:15【22312】",일반수업
ERC2008-41,정보통신대학,소프트웨어학과,"기술경영개론
Introduction to Management of Technology",조근태,"금15:00-16:15【26223】,금16:30-17:45【26223】",일반수업
EEE3032-41,정보통신대학,소프트웨어학과,"통신시스템
Communication Systems",김상효,"월12:00-13:15【21514】,수13:30-14:45【21514】",일반수업
EEE3049-41,정보통신대학,소프트웨어학과,"컴퓨터네트워크개론
Introduction to Computer Networks",신지태,"화15:00-16:15【21502】,목16:30-17:45【21502】",일반수업
EME2009-41,정보통신대학,소프트웨어학과,"동역학
Dynamics",구자춘,"월15:00-16:15【22319】,수16:30-17:45【22319】",일반수업
EME2009-42,정보통신대학,소프트웨어학과,"동역학
Dynamics",구자춘,"월16:30-17:45【22319】,수15:00-16:15【22319】",일반수업
EME3022-41,정보통신대학,소프트웨어학과,"계측공학
Measurement Engineering",석지원,"화09:00-10:15【22310】,목10:30-11:45【22310】",일반수업
EME3025-41,정보통신대학,소프트웨어학과,"제어공학
Automatic Control Systems",김종현,"월12:00-13:15【22312】,수13:30-14:45【22312】",국제어수업
EME3030-41,정보통신대학,소프트웨어학과,"Computer Aided Engineering
Computer Aided Engineering",김문기,"월10:30-11:45【22312】,수09:00-10:15【22312】",일반수업
ERC2008-41,정보통신대학,소프트웨어학과,"기술경영개론
Introduction to Management of Technology",조근태,"금15:00-16:15【26223】,금16:30-17:45【26223】",일반수업
ERC2008-42,정보통신대학,소프트웨어학과,"기술경영개론
Introduction to Management of Technology",조근태,"목18:00-19:15【27511】,목19:30-20:45【27511】",일반수업
ERC3011-41,정보통신대학,소프트웨어학과,"산학융합캡스톤디자인
Industry Collaborative Capstone Design",김미소,"금18:00-19:15【26223】,금19:30-20:45【26223】",일반수업
ESM3019-41,정보통신대학,소프트웨어학과,"생산관리
Operations Management",권대일,"목09:00-10:15【23219】,목10:30-11:45【23219】",국제어수업
ESM3056-41,정보통신대학,소프트웨어학과,"CAD/제품정보관리및실습
CAD/Product Data Management",노상도,"화09:00-10:15【26513】,화10:30-11:45【26513】",일반수업
EME3022-41,정보통신대학,소프트웨어학과,"계측공학
Measurement Engineering",석지원,"화09:00-10:15【22310】,목10:30-11:45【22310】",일반수업
EME3025-41,정보통신대학,소프트웨어학과,"제어공학
Automatic Control Systems",김종현,"월12:00-13:15【22312】,수13:30-14:45【22312】",국제어수업
ICE2005-42,정보통신대학,소프트웨어학과,"논리회로설계실험
Logic Design Laboratory",박준은,"수18:00-18:50【22203】,수19:00-19:50【22203】,수20:00-20:50【22203】,토12:00-12:50【22203】",일반수업
ERC3011-41,정보통신대학,소프트웨어학과,"산학융합캡스톤디자인
Industry Collaborative Capstone Design",김미소,"금18:00-19:15【26223】,금19:30-20:45【26223】",일반수업
ESM3019-41,정보통신대학,소프트웨어학과,"생산관리
Operations Management",권대일,"목09:00-10:15【23219】,목10:30-11:45【23219】",국제어수업
ESM3056-41,정보통신대학,소프트웨어학과,"CAD/제품정보관리및실습
CAD/Product Data Management",노상도,"화09:00-10:15【26513】,화10:30-11:45【26513】",일반수업
ICE2001-41,정보통신대학,소프트웨어학과,"논리회로
Logic Circuits",박종구,"월12:00-13:15【22410】,수13:30-14:45【22410】",일반수업
ICE2001-42,정보통신대학,소프트웨어학과,"논리회로
Logic Circuits",박형원,"화09:00-10:15【21534】,목10:30-11:45【21534】",국제어수업
ICE2001-43,정보통신대학,소프트웨어학과,"논리회로
Logic Circuits",유재천,"화12:00-13:15【22409】,목13:30-14:45【22409】",일반수업
ICE2005-41,정보통신대학,소프트웨어학과,"논리회로설계실험
Logic Design Laboratory",전일용,"월18:00-18:50【22203】,월19:00-19:50【22203】,월20:00-20:50【22203】,토11:00-11:50【22203】",일반수업
ICE2005-42,정보통신대학,소프트웨어학과,"논리회로설계실험
Logic Design Laboratory",박준은,"수18:00-18:50【22203】,수19:00-19:50【22203】,수20:00-20:50【22203】,토12:00-12:50【22203】",일반수업
ICE3014-41,정보통신대학,소프트웨어학과,"멀티미디어공학
Multimedia Engineering",전병우,"월13:30-14:45【22211】,수12:00-13:15【22211】",국제어수업
ICE3024-41,정보통신대학,소프트웨어학과,"디지털시스템
Digital Systems",김종태,"월13:30-14:45【21514】,수12:00-13:15【21514】",일반수업
ICE3029-41,정보통신대학,소프트웨어학과,"마이크로프로세서실험
MicroProcessor Laboratory",마난무함마드,"금18:00-18:50【22202】,금19:00-19:50【22202】,금20:00-20:50【22202】,금21:00-21:45【22202】",국제어수업
ICE3037-41,정보통신대학,소프트웨어학과,"종합설계프로젝트
Capstone Design",조준동,"화18:00-19:15【22110】,화19:30-20:45【22110】",일반수업
ICE2001-42,정보통신대학,소프트웨어학과,"논리회로
Logic Circuits",박형원,"화09:00-10:15【21534】,목10:30-11:45【21534】",국제어수업
ICE2001-43,정보통신대학,소프트웨어학과,"논리회로
Logic Circuits",유재천,"화12:00-13:15【22409】,목13:30-14:45【22409】",일반수업
ICE2005-41,정보통신대학,소프트웨어학과,"논리회로설계실험
Logic Design Laboratory",전일용,"월18:00-18:50【22203】,월19:00-19:50【22203】,월20:00-20:50【22203】,토11:00-11:50【22203】",일반수업
ICE3024-41,정보통신대학,소프트웨어학과,"디지털시스템
Digital Systems",김종태,"월13:30-14:45【21514】,수12:00-13:15【21514】",일반수업
ICE3029-41,정보통신대학,소프트웨어학과,"마이크로프로세서실험
MicroProcessor Laboratory",마난무함마드,"금18:00-18:50【22202】,금19:00-19:50【22202】,금20:00-20:50【22202】,금21:00-21:45【22202】",국제어수업
ICE3037-41,정보통신대학,소프트웨어학과,"종합설계프로젝트
Capstone Design",조준동,"화18:00-19:15【22110】,화19:30-20:45【22110】",일반수업
ICE3037-42,정보통신대학,소프트웨어학과,"종합설계프로젝트
Capstone Design",양영구,"화18:00-19:15【85731】,화19:30-20:45【22203】",일반수업
ICE3037-43,정보통신대학,소프트웨어학과,"종합설계프로젝트
Capstone Design",유재천,"금12:00-13:15【23529】,금13:30-14:45【23529】",일반수업
ICE3037-44,정보통신대학,소프트웨어학과,"종합설계프로젝트
Capstone Design",이호준,"화12:00-13:15【26310】,목13:30-14:45【26310】",일반수업
ICE3043-41,정보통신대학,소프트웨어학과,"스마트카공학개론
Introduction to Smart Car Engineering",전재욱,"금09:00-10:15【23217】,금10:30-11:45【23217】",일반수업
ICE3045-41,정보통신대학,소프트웨어학과,"기계학습개론
Introduction to Machine Learning",박은병,"화16:30-17:45【23219】,목15:00-16:15【23219】",일반수업
ICE3050-41,정보통신대학,소프트웨어학과,"기계학습종합설계
Cornerstone Design: Advanced Machine Learning",박은병,"화09:00-10:15【400102】,화10:30-11:45【400102】",일반수업
SFC4002-41,정보통신대학,소프트웨어학과,"스마트팩토리캡스톤디자인2
Smart Factory Capstone Design 2",이채규,"화18:00-19:15【26312】,화19:30-20:45【26312】",일반수업
SFC7002-41,정보통신대학,소프트웨어학과,"스마트팩토리융합캡스톤디자인2
Smart Factory Convergence Capstone Design 2",이채규,"목18:00-19:15【26312】,목19:30-20:45【26312】",일반수업
SWE2001-41,정보통신대학,소프트웨어학과,"시스템프로그램
System Program",이호준,"화16:30-17:45【26310】,목15:00-16:15【26310】",국제어수업
ICE3037-43,정보통신대학,소프트웨어학과,"종합설계프로젝트
Capstone Design",유재천,"금12:00-13:15【23529】,금13:30-14:45【23529】",일반수업
ICE3037-44,정보통신대학,소프트웨어학과,"종합설계프로젝트
Capstone Design",이호준,"화12:00-13:15【26310】,목13:30-14:45【26310】",일반수업
ICE3043-41,정보통신대학,소프트웨어학과,"스마트카공학개론
Introduction to Smart Car Engineering",전재욱,"금09:00-10:15【23217】,금10:30-11:45【23217】",일반수업
ICE3045-41,정보통신대학,소프트웨어학과,"기계학습개론
Introduction to Machine Learning",박은병,"화16:30-17:45【23219】,목15:00-16:15【23219】",일반수업
ICE3050-41,정보통신대학,소프트웨어학과,"기계학습종합설계
Cornerstone Design: Advanced Machine Learning",박은병,"화09:00-10:15【400102】,화10:30-11:45【400102】",일반수업
SFC4002-41,정보통신대학,소프트웨어학과,"스마트팩토리캡스톤디자인2
Smart Factory Capstone Design 2",이채규,"화18:00-19:15【26312】,화19:30-20:45【26312】",일반수업
SFC7002-41,정보통신대학,소프트웨어학과,"스마트팩토리융합캡스톤디자인2
Smart Factory Convergence Capstone Design 2",이채규,"목18:00-19:15【26312】,목19:30-20:45【26312】",일반수업
SWE2001-41,정보통신대학,소프트웨어학과,"시스템프로그램
System Program",이호준,"화16:30-17:45【26310】,목15:00-16:15【26310】",국제어수업
SWE2001-42,정보통신대학,소프트웨어학과,"시스템프로그램
System Program",엄영익,"화15:00-16:15【26310】,목16:30-17:45【26310】",일반수업
SWE2003-41,정보통신대학,소프트웨어학과,"오토마타
Automata",김응모,"금12:00-13:15【26310】,금13:30-14:45【26310】",일반수업
SWE2015-41,정보통신대학,소프트웨어학과,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,정보통신대학,소프트웨어학과,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2016-42,정보통신대학,소프트웨어학과,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,정보통신대학,소프트웨어학과,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE2017-41,정보통신대학,소프트웨어학과,"산학협력프로젝트1
Industry-Academy Cooperation Project1",박희선,수17:00-17:50【26308】,일반수업
SWE2003-41,정보통신대학,소프트웨어학과,"오토마타
Automata",김응모,"금12:00-13:15【26310】,금13:30-14:45【26310】",일반수업
SWE2015-41,정보통신대학,소프트웨어학과,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,정보통신대학,소프트웨어학과,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,정보통신대학,소프트웨어학과,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,정보통신대학,소프트웨어학과,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,정보통신대학,소프트웨어학과,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,정보통신대학,소프트웨어학과,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE2017-41,정보통신대학,소프트웨어학과,"산학협력프로젝트1
Industry-Academy Cooperation Project1",박희선,수17:00-17:50【26308】,일반수업
SWE2018-41,정보통신대학,소프트웨어학과,"산학협력프로젝트2
Industry-Academy Cooperation Project2",황영숙,수17:00-17:50【26310】,일반수업
SWE2020-41,정보통신대학,소프트웨어학과,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업
SWE2021-41,정보통신대학,소프트웨어학과,"오픈소스소프트웨어실습
Open Source Software Practice",박진영,"수18:00-18:50【330102】,수19:00-19:50【330102】,수20:00-20:50【330102】,수21:00-21:45【330102】",국제어수업
SWE2023-41,정보통신대학,소프트웨어학과,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업
SWE2016-41,정보통신대학,소프트웨어학과,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2024-44,정보통신대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"수18:00-18:50【400118】,수19:00-19:50【400202】,수20:00-20:50【400202】,수21:00-21:45【400202】",일반수업
SWE2025-41,정보통신대학,소프트웨어학과,"산학협력프로젝트3
Industry-Academy Cooperation Project3",이주식,수17:00-17:50【26307】,일반수업
SWE2020-41,정보통신대학,소프트웨어학과,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업
SWE2021-41,정보통신대학,소프트웨어학과,"오픈소스소프트웨어실습
Open Source Software Practice",박진영,"수18:00-18:50【330102】,수19:00-19:50【330102】,수20:00-20:50【330102】,수21:00-21:45【330102】",국제어수업
SWE2023-41,정보통신대학,소프트웨어학과,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업
SWE2024-41,정보통신대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",한환수,"월18:00-18:50【85718】,월19:00-19:50【85718】,월20:00-20:50【85718】,월21:00-21:45【85718】",국제어수업
SWE2024-42,정보통신대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"월18:00-18:50【85702】,월19:00-19:50【85702】,월20:00-20:50【85702】,월21:00-21:45【85702】",일반수업
SWE2024-43,정보통신대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",이준원,"월18:00-18:50【85712】,월19:00-19:50【85712】,월20:00-20:50【85712】,월21:00-21:45【85712】",일반수업
SWE2024-44,정보통신대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"수18:00-18:50【400118】,수19:00-19:50【400202】,수20:00-20:50【400202】,수21:00-21:45【400202】",일반수업
SWE2025-41,정보통신대학,소프트웨어학과,"산학협력프로젝트3
Industry-Academy Cooperation Project3",이주식,수17:00-17:50【26307】,일반수업
SWE3002-41,정보통신대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",이은석,"금15:00-16:15【85718】,금16:30-17:45【85718】",일반수업
SWE3002-42,정보통신대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",차수영,"월09:00-10:15【26312】,수10:30-11:45【26312】",국제어수업
SWE3003-41,정보통신대학,소프트웨어학과,"데이터베이스개론
Introduction to Database",남범석,"화16:30-17:45【27511】,목15:00-16:15【27511】",국제어수업
SWE3004-41,정보통신대학,소프트웨어학과,"운영체제
Operating Systems",서의성,"월12:00-13:15【23217】,수13:30-14:45【23217】",국제어수업
SWE2024-42,정보통신대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"월18:00-18:50【85702】,월19:00-19:50【85702】,월20:00-20:50【85702】,월21:00-21:45【85702】",일반수업
SWE2024-43,정보통신대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",이준원,"월18:00-18:50【85712】,월19:00-19:50【85712】,월20:00-20:50【85712】,월21:00-21:45【85712】",일반수업
SWE3002-41,정보통신대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",이은석,"금15:00-16:15【85718】,금16:30-17:45【85718】",일반수업
SWE3002-42,정보통신대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",차수영,"월09:00-10:15【26312】,수10:30-11:45【26312】",국제어수업
SWE3003-41,정보통신대학,소프트웨어학과,"데이터베이스개론
Introduction to Database",남범석,"화16:30-17:45【27511】,목15:00-16:15【27511】",국제어수업
SWE3004-41,정보통신대학,소프트웨어학과,"운영체제
Operating Systems",서의성,"월12:00-13:15【23217】,수13:30-14:45【23217】",국제어수업
SWE3004-42,정보통신대학,소프트웨어학과,"운영체제
Operating Systems",엄영익,"화12:00-13:15【27511】,목13:30-14:45【27511】",일반수업
SWE3005-41,정보통신대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",조형민,"월13:30-14:45【23217】,수12:00-13:15【23217】",강의저장수업 + 국제어
SWE3005-42,정보통신대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업
SWE3005-43,정보통신대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업
SWE3006-41,정보통신대학,소프트웨어학과,"프로그래밍언어
Programming Languages",황성재,"화15:00-16:15【330110】,목16:30-17:45【330110】",일반수업
SWE3006-42,정보통신대학,소프트웨어학과,"프로그래밍언어
Programming Languages",타메르,"화10:30-11:45【26312】,목09:00-10:15【26312】",국제어수업
SWE3008-41,정보통신대학,소프트웨어학과,"컴퓨터그래픽스개론
Introduction to Computer Graphics",이성길,"월16:30-17:45【27511】,수15:00-16:15【27511】",국제어수업
SWE3011-41,정보통신대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업
SWE3011-42,정보통신대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업
SWE3005-41,정보통신대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",조형민,"월13:30-14:45【23217】,수12:00-13:15【23217】",강의저장수업 + 국제어
SWE3005-42,정보통신대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업
SWE3005-43,정보통신대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업
SWE3006-42,정보통신대학,소프트웨어학과,"프로그래밍언어
Programming Languages",타메르,"화10:30-11:45【26312】,목09:00-10:15【26312】",국제어수업
SWE3008-41,정보통신대학,소프트웨어학과,"컴퓨터그래픽스개론
Introduction to Computer Graphics",이성길,"월16:30-17:45【27511】,수15:00-16:15【27511】",국제어수업
SWE3011-41,정보통신대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업
SWE3011-42,정보통신대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업
SWE3011-43,정보통신대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",고영중,"금09:00-10:15【400102】,금10:30-11:45【400102】",일반수업
SWE3022-41,정보통신대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,정보통신대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,정보통신대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3028-41,정보통신대학,소프트웨어학과,"캡스톤설계프로젝트
Capstone Design Project",구형준,"금09:00-10:15【26310】,금10:30-11:45【26310】",국제어수업
SWE3032-41,정보통신대학,소프트웨어학과,"인공지능프로젝트
Artificial Intelligence Project",박호건,"목18:00-18:50【26308】,목19:00-19:50【26308】,목20:00-20:50【26308】,목21:00-21:45【26308】",일반수업
SWE3033-41,정보통신대학,소프트웨어학과,"데이터베이스프로젝트
Database Project",이종욱,"수18:00-18:50【330110】,수19:00-19:50【330110】,수20:00-20:50【330110】,수21:00-21:45【330110】",국제어수업
SWE3048-41,정보통신대학,소프트웨어학과,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3022-41,정보통신대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,정보통신대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
